"Adipose_Subcutaneous" "Adipose_Visceral_Omentum" "Adrenal_Gland" "Artery_Aorta" "Artery_Coronary" "Artery_Tibial" "Brain_Anterior_cingulate_cortex_BA24" "Brain_Caudate_basal_ganglia" "Brain_Cerebellar_Hemisphere" "Brain_Cerebellum" "Brain_Cortex" "Brain_Frontal_Cortex_BA9" "Brain_Hippocampus" "Brain_Hypothalamus" "Brain_Nucleus_accumbens_basal_ganglia" "Brain_Putamen_basal_ganglia" "Breast_Mammary_Tissue" "Cells_EBV.transformed_lymphocyte" "Cells_Transformed_fibroblast" "Colon_Sigmoid" "Colon_Transverse_" "Esophagus_Gastroesophageal_Junction" "Esophagus_Mucosa" "Esophagus_Muscularis" "Heart_Atrial_Appendage" "Heart_Left_Ventricle" "Liver" "Lung_" "Muscle_Skeletal" "Nerve_Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin_Not_Sun_Exposed_Suprapubic" "Skin_Sun_Exposed_Lower_leg" "Small_Intestine_Terminal_Ileum" "Spleen" "Stomac" "Testis" "Thyroid" "Uterus" "Vagina" "Whole_Blood"
"ENSG00000230415.1_rs34115518" 0.00762637600189636 0.00848954798112731 -0.0539061941128661 0.0186610364409488 0.0497380024457587 -0.0717879800844223 -0.377403986256998 -0.59513819745708 -0.738235364827367 -0.675237384866304 -0.546820517778993 -0.543415549460106 -0.392184565830418 -0.427161849946993 -0.518747082610341 -0.431771014614554 -0.037671852014968 -0.0110666576815709 0.011415091360212 -0.0170922581515936 0.0429943412188533 0.0265830778073316 -0.0135609468165409 0.120878941505736 -0.0752432473142728 0.0236935568667153 -0.0439731060647649 -0.179853725166558 -0.044233117936685 -0.0445707730930053 -0.190927772505577 -0.0852309479242883 -0.15839110452432 -0.0214247894233583 -0.338574494906317 -0.284738679827005 -0.0629394544543099 -0.0181440678310432 -0.00763479940705747 -0.0338425729957991 0.0682863709306387 -0.107755621296815 -0.0688020773266826 -0.109554375863365
"ENSG00000230679.1_rs2781064" -0.979176208555165 -0.695053060931767 -0.88869686629095 -0.730885171994928 -0.431668114220516 -0.961824454853894 -1.61376949381752 -2.01979230515268 -1.9609621551665 -2.16542037090063 -1.95394065996651 -1.84105680849728 -1.48927528544497 -1.50865498538419 -1.80456392783918 -1.69252854212368 -0.71486744813245 -0.633351951484809 -0.787997989856255 -0.818383778266664 -0.683142575321224 -0.720153778546986 -0.679723283016414 -0.989354761250316 -0.89307122682327 -0.848476886568516 -0.535997212853471 -0.842520639279718 -1.14298833225885 -1.35846602075098 -0.575916863761126 -0.793993897964302 -1.34057487857566 -0.766889562836183 -0.842578103376813 -1.04509187719725 -0.355799852593774 -0.640512588546284 -0.595101978457514 -2.95067633158208 -1.31320573538008 -0.425144450068346 -0.466460631779638 -0.440099883705821
"ENSG00000231050.1_rs16824526" -7.70201022329584 -4.78281326031868 -3.54116886609523 -3.67325768820228 -2.2231951896164 -3.97153338289901 -4.42274842726652 -4.2267016604271 -2.02656235303385 -2.63970982967351 -5.64784614998001 -4.80429870690598 -3.8259864586604 -3.97063993351911 -4.80727281958234 -3.89274325165947 -4.55885628899275 -3.11969037646219 -7.29164919036054 -2.19051214766511 -3.48078175184268 -2.71254252311847 -5.18728557537471 -2.50238933969532 -4.27622331353474 -4.26983193664073 -2.73646997000114 -5.58270412924701 -7.63898705034706 -5.92521100116741 -3.37043536913965 -4.70771885426578 -5.45588091119654 -1.86081975693874 -4.25431899033658 -6.96164989484331 -3.05709418572235 -3.30971402749402 -3.97527063469981 -6.81922880094329 -5.78425976317892 -3.19506213910894 -3.55555874746597 -5.36611917563037
"ENSG00000231181.1_rs4423053" 0.44134360362539 0.357874198205066 0.31791780412896 0.439469507983162 0.405586445847779 0.330727730817039 0.0767506359337311 0.0697522786439647 0.0456541321671708 0.242293068515552 0.11206391288718 0.096905487073225 0.119235729213855 0.0529996116395366 0.0807973115302003 0.0678712059189552 0.345664571412754 0.307368992830868 0.272070728320908 0.389844415648435 0.2128380338513 0.395781556372733 0.267845376859022 0.477646794607714 0.285917668387835 0.410107781498985 0.10933771297925 0.364485490402126 0.258074461423037 0.383852983671827 0.334302913747615 0.269929817648074 0.359242162762429 0.287473160658167 -0.051811378652338 0.0886969390437992 0.273956518317477 0.323736051055364 0.290480135042609 0.368985865165109 0.832748319796223 0.338078801311614 0.314704475332912 0.294208271074916
"ENSG00000232912.1_rs301805" 4.09839662058631 2.4203928750285 1.66089503336632 2.52702567127595 1.99231437276717 3.12862424123505 1.05694066823524 1.56526690588923 1.57435670405879 2.17508739335701 1.53072673138173 1.30227366654678 1.22919079973495 1.41501962455233 1.46389313638161 1.41835102240498 2.62618467798208 2.51598280905429 2.74613590304653 1.84684514409822 2.36928391522817 2.20223187565507 3.22743137251584 2.90764898485685 2.5256852707124 2.26820814944738 1.10093740309627 3.37065277981475 3.4909549878538 3.76130072382593 2.03704323373642 2.60783117227097 1.7168754000857 1.4190869484171 3.47559381888702 4.04298728623679 1.64902610452624 1.87214995242829 2.05484475925946 1.41231617639711 3.80454161994448 1.74455340267908 1.4870696384833 2.27158985790241
"ENSG00000233929.1_rs6698317" -1.12055765658246 -0.855649904687882 -1.12273977016091 -0.850522103661557 -0.539784969343189 -0.916042676294055 -1.86515587013826 -2.24716434872129 -2.2942989062547 -2.56420972095156 -2.27448019748826 -2.10865572936954 -1.73038581537213 -1.73777189921348 -2.0853495848295 -1.84600088318203 -0.867875233770425 -1.68968246250153 -1.42294288245964 -0.858760854073699 -1.1594483424491 -0.725469142107137 -1.27567596687401 -0.974278828841378 -0.889761278150943 -0.841824187350271 -0.743757069444047 -1.41713030124573 -0.965927402918244 -1.40932199418833 -0.81727489945971 -1.10737588051929 -1.4708629125234 -0.798965043223677 -1.19019464663037 -1.4157390561036 -0.731362551572371 -1.36041043864274 -0.989118558630186 -1.97241448327176 -1.69825227827988 -0.600808155823896 -0.674591824923935 -1.50783451403788
"ENSG00000233954.4_rs34108989" 0.296269838790974 0.2691740731673 0.365419597899884 0.320019089510894 0.363541291485672 0.384598848249558 0.53960551834721 0.599832310295986 0.874288239194479 1.15665151828839 0.779181787915702 0.634399154193217 0.553310473913669 0.556488267467717 0.588555186494248 0.513477840013123 0.340867627039462 0.209628559269981 0.563027372788614 0.307011196752082 0.367743243048983 0.28829554346488 0.154498850644053 0.459214147988075 0.341874000700558 0.369762793558705 0.357330652006689 0.439526876434904 0.679923650273135 0.438474284446068 0.222310608115044 0.446511115134276 0.527288344057894 0.278929359746532 -0.0576851291443803 -0.0927011554394855 0.1531037629234 0.31852740036057 0.380997999393978 0.513205779965501 0.500854820829076 0.145423700223283 0.181426487896835 0.182103033564996
"ENSG00000234166.1_rs221035" 9.29650624918835 6.6490401485268 3.80366933156633 7.83949618217254 4.69513431310558 8.71395446170491 2.36015199162677 2.22062967606369 2.0164465153066 2.26252288014118 4.38107525144485 2.98161174619665 1.37608556759215 2.27162456524622 2.61216993305425 1.78442952500839 4.39782620322655 4.95798545604679 7.56229402402573 4.42216147697168 5.57274126891246 5.68369750729599 3.68779634162888 7.95734333141737 3.37768767708454 4.07639212078052 5.67553327439396 7.1726801395883 5.17039051823609 7.63147861977955 3.78400769220912 3.73836088546633 1.29514277055403 1.87721273257441 2.6652288098468 3.93262810055394 4.56308509722102 6.44903895452719 4.18565287926982 3.07251534200344 2.08379196008034 2.55286437462072 2.18414843103925 4.97309923924593
"ENSG00000234546.2_rs2516091" 0.640045421248851 0.704992688240216 0.214209731414968 1.11905083885973 0.908201474090737 1.13891585381306 0.419992035452241 0.320595167663328 1.49449279247059 1.49279245877509 0.566534077438801 0.36437381344035 0.48190980042625 0.453082925652632 0.220443095421976 0.233005949407618 0.650694657513893 0.441025693513193 0.762531891338188 0.705157258989594 0.18457158048068 0.570146652326589 0.358470606747985 0.988026444622487 0.425523724419512 0.379091059122485 -0.0834012924172726 0.483488382837792 0.646871189200208 1.30322565012892 0.47619174964931 0.199168066276548 0.813128818344227 0.465974195310034 -0.374057741837944 -0.610592272218363 0.215915674608458 -0.04085593796093 0.0665301337591395 0.0323144072057707 0.571763226329062 0.474251708996562 0.211074354131214 -0.130587051165985
"ENSG00000235084.2_rs80064262" 0.310473112793781 0.342513400651261 0.369016630340583 0.431221329121848 0.271133037998076 0.341201687376082 0.202386456657346 0.246301417990242 0.259578681817361 0.353509955847243 0.273262830454374 0.23241515677751 0.191244178585994 0.160561244928089 0.177349841650206 0.161583014373888 0.214194943892694 0.0258266022997469 0.332853290624046 0.312989611726602 0.422263074503954 0.385054114706677 0.391002329706262 0.440073977330985 0.273854845070176 0.292778921411979 0.255891799707527 0.468196362861831 0.415621006509437 0.287871695290211 0.490220787009634 0.290950358813656 0.24975910486661 0.209608647499043 0.421826054201796 0.73234925139808 0.183180768323931 0.247951323463248 0.370646134659446 0.178892298581184 0.668128616970963 0.181150402722045 0.275718661947999 0.284595968867632
"ENSG00000235098.4_rs1695853" 9.24587836298147 5.5634680792508 5.942299099439 4.58240423625585 2.45751671444724 6.38248759749711 3.28003547356913 4.08642288297005 5.00760116925348 6.13567061753341 4.92733968524703 3.52354506590866 2.65691018288298 2.7004077070047 3.79367384502283 2.84946187713217 3.21532274262201 2.44383226184595 5.51078928643186 5.51952304629571 3.67455734379603 5.3694244165876 2.55998591198515 6.28171159562261 5.3047848746322 5.70979559604595 2.89005205828689 1.96927119359396 4.643866946565 7.41172047314207 4.74176945555475 3.17098526653543 3.63712418725112 2.1224146243304 6.84698580671842 8.17957036772605 2.22306796114676 5.08399979841252 4.99240511259612 0.614650613507176 4.39130297958636 4.19455045668996 2.44935029097985 2.47021936592194
"ENSG00000235169.3_rs1175549" 2.58586862030698e-05 2.07645640393621e-05 -1.19452993700825e-06 -2.13975203599985e-07 -1.67882097975256e-05 -6.41055860582411e-06 -6.85874156690689e-07 1.41177623397899e-05 1.38142449443049e-05 1.19801800720597e-05 2.27064940151283e-05 3.26036730949715e-06 6.72390408989004e-06 2.1478886176303e-05 1.97345159529019e-05 9.89814976336584e-06 1.24912530563345e-05 8.56110069481729e-07 1.29370298134009e-05 -1.62106150955715e-05 -2.06773183981041e-05 -1.08922484862836e-05 -1.22429998805816e-05 -4.04621896407418e-05 -4.09006803995299e-05 -3.14318461228386e-05 -2.16881238072349e-05 3.83613701958527e-05 2.59296193821249e-07 -8.85650526585128e-06 5.18133718064429e-06 -1.38771169535255e-05 -1.2781080379721e-05 -2.40664623146837e-06 -7.66087065787751e-06 -6.00137071111979e-08 1.94598340207207e-05 1.03371824412452e-05 -6.97295113517278e-06 2.89127316447879e-05 -3.27799788941615e-06 -1.07376009970341e-05 -2.4993415342984e-06 6.76286527120426
"ENSG00000235241.1_rs6691985" -3.91458021280483 -3.90065398167026 -4.28780155168765 -3.48256373329709 -2.07071817528981 -4.7532147976965 -2.52157686701006 -2.77593140456803 -3.37365054253462 -4.78969711791882 -4.82101673513119 -3.53179495861359 -2.54489988752296 -2.52047735306771 -2.88892575016223 -3.00136804636538 -4.39021072527022 -1.92173308620819 -3.55184980693746 -3.24057735549804 -2.96379105428762 -3.60432786610368 -6.91946626090771 -5.0519981789608 -3.77190613188403 -4.04462357009819 -1.66438220000279 -3.6161767802296 -6.85744938646322 -5.15226221308549 -4.30787068838068 -3.41914978550241 -5.09548475681229 -2.45284668072928 -4.22502428522912 -3.5413654245783 -2.00873549888443 -1.35146546190261 -4.23504333096364 -1.68779367951237 -4.81303657909042 -3.38069201319491 -3.26846768630626 -1.24112778072188
"ENSG00000236266.1_rs2071986" -1.0218892123411 -0.585329770844257 -0.526884438648544 -0.624426183190312 -0.368617250249654 -0.856824153014557 -1.02606836973941 -1.36050707023072 -1.22792138891564 -1.33208022550205 -1.24507604798955 -1.22532846566367 -0.946209005713582 -1.03911188874992 -1.17832760484441 -1.16774252887385 -0.648997724375111 -0.802091078324255 -0.848880080498724 -0.610298312895209 -0.656342784591723 -0.657711933185515 -0.911844782282417 -0.717759220107961 -0.689974468540473 -0.480189723848748 -0.380927570987311 -0.821666146987562 -0.785169517031985 -1.10409766710759 -0.617211114349387 -0.522385352241443 -0.746664156985742 -0.444402356789646 -1.82288905266501 -2.0318049694689 -0.308868118414738 -0.559908033246737 -0.510220928814018 -0.15984819497012 -0.979696373496383 -0.440077852830679 -0.508656930848086 -0.629634192268902
"ENSG00000236698.1_rs1977269" 0.39330540160402 0.364232146035425 0.342883978934903 0.33744741421651 0.286605144747795 0.170790984222034 -0.0982683227131929 -0.201686862887411 -0.0149163115210236 0.120288215761217 -0.109264055597806 -0.172630569229436 -0.116097645888848 -0.0669908265253746 -0.138747318996469 -0.191240336836067 0.283680634094552 0.37291903613177 -0.0129425837676187 0.321183849634171 0.42850107794674 0.288118576862164 0.430725917630081 0.39473716021024 0.136337479949446 0.160449290800454 0.211972768918822 0.511353151490884 0.0789239783444615 0.364309786388664 0.26562231861871 0.46026521096438 0.22779132753193 0.248911534416736 0.159372075802628 0.174959079287003 0.2926841011066 0.382472649529601 0.435006857332898 0.0946987476702322 0.472472356187731 0.139419390050013 0.155112055516117 0.549944917491641
"ENSG00000237276.4_rs221045" 4.81900596526588 3.72797959957702 1.64301344229614 6.54662728021979 3.62117346705666 5.64514890137997 2.39107958606596 1.43834393911987 1.96240081127651 1.81679251608762 2.01353558013171 2.29582115669335 1.38612330942983 0.938091388007499 1.98699904057886 1.22623164800272 2.82894914432924 2.33553285650501 2.46581901227785 3.22009995285771 3.19535156843363 4.79565762794879 1.79022714366933 5.72339042303374 3.45278631310207 4.69658590597347 1.58818137762423 3.25958602019394 2.91722218233172 3.01998980874455 3.19252976438883 3.63640642572189 2.24627636782349 2.60554245385905 2.81445686627443 3.24331934595425 2.07569614390663 2.72109814762069 2.13715140405879 -1.67394043595768 0.674442959803013 1.62207603000675 1.55511335952901 8.26167827277073
"ENSG00000237436.1_rs11122119" 0.789033103949514 0.571784867460699 0.454985742790627 0.676209972265666 0.574145860608983 0.714402708863439 -0.268698795197167 -0.380290151953287 -0.228970822755611 -0.140523985740002 -0.274827448031127 -0.308430590392887 -0.250024437759343 -0.230285943343398 -0.307504698651 -0.356113526706306 0.53932188367173 0.454813913381527 0.422100756036777 0.481676359133129 0.563415751409324 0.548621050723596 0.470003465230896 0.717021815115721 0.381008479070618 0.43966126512297 0.302850491161038 0.716257639642185 0.399250368289545 0.690988530746091 0.412321410751124 0.456782805450956 0.146368501068999 0.341869228114577 0.14261544425263 0.215935399838357 0.431529037123191 0.650529769628869 0.562364277133417 -0.696444794095279 0.708635729160225 0.363190969503994 0.325128258463593 0.62638001786813
"ENSG00000237491.3_chr1_752307_D" 4.47766531218412 3.25626453213089 3.5380953826771 3.39970162497651 2.43807948585504 3.53845420400463 1.76264671514382 2.13850568864905 2.48489361732391 3.1369459195529 2.45864532533827 2.04778174489252 1.73612654448926 1.86890527850795 2.05890878935101 1.75384325785927 3.22106606255586 4.14311099857092 4.0454242860081 2.91335793973382 3.75160203473044 2.87372004532088 4.32232176618934 3.81358635740445 2.76427672770432 2.77150803691427 2.34306775125594 4.39401250424207 3.04611551820399 4.37262023078261 2.48671819627473 3.47570609545627 2.99554612419431 2.6451291839687 3.59814864439466 4.37694725808966 2.59561723940234 3.94213306297162 3.42087397978263 4.95029807317651 5.07001556333936 2.04451924052701 2.2565375131206 3.96801762176083
"ENSG00000237938.1_rs34206873" -0.208432568805791 -0.220801520388653 -0.900179024050013 -0.15805231491135 0.000130827117636505 -0.293007582319033 -0.68213966188838 -0.7893537702677 -1.46699108219562 -1.78861961769146 -0.49474147788912 -0.590106015351278 -0.557497043054003 -0.600989083717632 -0.470657771918378 -0.607082479299888 -0.186417486535561 -0.324104017271468 -0.478720216003474 -0.029054999432422 0.190855484485765 -0.234028991676463 -0.0442481590980096 -0.344421440224053 0.192264489358229 0.316584734423496 -0.227586560559742 0.337432520988239 0.0684504725235244 -0.455715662509778 -0.62612441517476 -0.00927997431849842 -0.502439949085468 -0.078584525523337 -0.695082174616982 -0.607641152169723 0.183208632077181 -0.404257361140917 0.207578765084021 0.476434598058614 0.0700412746051527 -0.372085314517464 -0.374421999387329 0.094183522474872
"ENSG00000238142.1_rs9435732" -3.57174974719987 -2.81157763788927 -2.89349624276904 -2.8219399591627 -2.12286710460752 -3.95098642719941 -2.69019624227727 -3.36695588826274 -3.50387432163035 -4.04923609110443 -3.91411036455471 -3.45271812055409 -2.65052253131943 -2.82262347205194 -3.00032832631204 -2.86265380352187 -2.81645130404541 -2.07154915422189 -2.76279163124659 -2.73482016153505 -2.50282802249237 -2.87011682681435 -3.55437753616092 -3.73540451733927 -2.88309282748105 -2.75653331327983 -1.33215549448863 -3.06757197495208 -4.5072743158188 -4.24638861725549 -2.60292956887619 -2.30046171639796 -2.97836146693696 -1.90069399682568 -3.63826409979301 -4.01587804739436 -1.45370879256711 -2.15263677271739 -2.75056406142313 -1.39182475030555 -4.00329767105206 -2.13908663939752 -1.79919192515926 -1.58000228291646
"ENSG00000238164.2_rs2227313" 0.47534465388136 0.165322880807719 0.619982796090667 0.578794310588761 0.350832691145161 0.48266222341116 0.351084462183512 0.888325772084767 1.58127617213704 1.89509252482097 1.00759539205878 0.672623506773248 0.403152752546671 0.571882466094845 0.666321057952717 0.531730841447703 0.588090438114689 -0.134055784554939 0.769456044464382 0.351468847606223 0.400823460734253 0.143260671341067 0.71800101831834 0.542397223952953 0.294399409372715 0.416519182641818 0.37895370191404 0.52805190456678 0.245643909129296 0.598405739917164 0.55305117290956 1.49321162112092 0.726540473341658 0.026971978729015 0.0158319201985621 0.228872660016203 0.60519975354704 0.0785389239025988 0.436105752765735 0.692744031947937 0.535157260561259 0.365225151996407 0.264823547381695 -0.407673901760167
"ENSG00000238260.1_rs2821047" 0.984666368259367 0.788852596520148 0.402210712931069 1.27842419871635 0.860320522449521 1.31450150906266 0.167104935783742 0.209783315788879 0.352064342660947 0.475609713512065 0.420418015207836 0.255502685976012 0.168570753527649 0.222932995947645 0.212309491009023 0.167349112562387 0.697974451345354 0.0441501192768138 0.345717954215024 0.827317486410537 0.377736648095351 0.767129338707842 0.387544172175893 1.13835909720394 0.741884872572739 0.699131073350343 0.364632488782515 0.704655772415546 0.796885301488622 1.09420150610748 0.506580138869454 0.355426185733479 0.474734262353406 0.414189977796797 0.192561546009255 0.296058749201634 0.284076651148405 0.272695373739352 0.459488458614187 -0.82829365521709 0.840724919560977 0.513017295027738 0.402534483924365 0.0775672529040522
"ENSG00000239149.1_rs4846107" -1.17359818158774 -0.836524407610207 -0.307708113313293 -0.71508573832327 -0.404662623400263 -0.750129358108825 0.110445205167728 0.00967671541603612 0.15416946735675 0.0525154303937487 -0.122454829334383 0.141065460037179 0.132657367024139 0.0372333513282688 0.0859623484698385 0.000408116238448884 -0.909058759353271 -0.911675361150376 -0.544996216609237 -0.848597515592575 -0.743948845087786 -0.644703727949329 -1.3496301994662 -0.769653427473386 -0.432118977238856 -0.31756577849125 -0.36534308671793 -0.881343378078414 -0.539887774570138 -1.05317418052307 -0.88792176572466 -0.748573957496576 -0.282339423796513 -0.473110669027274 -1.39348425012878 -1.59882494743373 -1.02029083739797 -0.71116818642712 -0.847860560147483 -0.0926029055640521 -0.595117899199116 -0.514394462581431 -0.613778531735761 -0.549262327895256
"ENSG00000240618.1_chr1_752307_D" 0.981301751250797 0.880415112160042 0.73705913760169 0.816580290549424 0.758588894703428 1.0368025752258 1.10326818552904 1.07126084450603 0.901003186663445 1.27684755134428 1.13666203578699 0.991569142289394 0.793207031640073 0.859121707819178 0.999532657154791 0.834666346440581 0.880684909101096 1.09178268757544 0.582389990568437 0.925320472388379 1.23188095657256 0.845105215178393 0.914644149977166 1.27673198895254 0.791539904106395 0.553369934753132 0.582863466987519 1.207786450119 0.223232571892123 1.24124999310443 0.651259382992427 0.592209052282541 0.904663984503569 0.585291677217828 0.745083662537638 0.729022325903088 0.677146963818249 1.12457603025673 0.804974457902138 0.981869524214088 1.37940944461375 0.556323983608032 0.452341439487775 0.987138073809937
"ENSG00000240731.1_rs3813199" 0.602654967121759 0.348193762659544 0.489353303271758 0.402351444502451 0.13358305420657 0.586620438732665 0.619961282996471 0.922598353931354 0.987580653780795 0.957630959189988 0.841884721926121 0.76100079549976 0.630457306763728 0.647111886012089 0.78057608832548 0.732310220108793 0.422964366325817 0.561032543919752 0.782605072107319 0.352947268320162 0.331888958857583 0.182052403126275 0.776926973301876 0.234300480970286 0.408328171723634 0.105039495586244 0.221746507719074 0.467653162174261 0.372899345871511 0.686801192289957 0.502859418024613 0.325662481298694 0.515470220357502 0.353650480872203 1.45058316237017 1.49204804314823 0.134480796043478 0.349312639713372 0.360178214743349 0.41111051790178 0.634162153446997 0.377534555158411 0.367944944852479 0.357048666737605
"ENSG00000241326.1_rs12088598" 0.26628075912537 0.139525843644672 0.0602189151887498 0.127990594809328 0.102535953776326 0.176763036406888 0.458533905109291 0.533322108990356 0.512389673557811 0.629401335416778 0.631194841850045 0.578281251459919 0.422176993607528 0.356747415321157 0.642350935915265 0.502608590583051 0.31131240298323 0.931406379008393 0.333948424117887 0.0363427234651744 0.214456093766855 0.188246866539051 0.522251987366244 0.202344053124139 0.0183409973692913 0.0944901828989761 0.178964869264941 0.309748374440947 0.0965233816050301 0.280152879885461 0.180544471132528 0.156965147550462 0.189364914745371 0.0207073964439435 0.586277592111601 0.571985878376724 0.28302428861192 0.577978574062187 0.0802060741334364 -0.197852251745037 0.184883880123942 0.174632430257138 0.218466621507752 0.366719258630271
"ENSG00000241563.2_rs484416" 1.61671677248221 1.2049982623144 1.25142869267492 1.39453482038838 1.16331061723352 1.52312594227469 0.338349350214401 0.557785949868824 0.607275472629942 0.999034460662879 0.443351961709728 0.24775289684754 0.404477069389481 0.372175912690702 0.442245635817461 0.430834028071748 1.38425738743344 0.741979299621723 1.72457414224233 1.194233668556 1.1048335330525 1.14041247435427 2.25401477106899 1.46626999384022 1.16904217638131 1.1513970239375 0.96699667110429 1.60237317008155 1.13676423773156 1.58519462721457 0.788994997083149 1.55204185368044 1.14031887072327 1.1628692855835 1.27948346123161 1.50647053410791 1.09263248572579 0.917853382386804 1.24242308256352 1.6995995293171 2.68609803852069 0.793456675839648 0.815617760940281 0.716428443733015
"ENSG00000242349.1_rs5067" -8.64011370662858 -4.58932936382297 -6.11772293922359 -5.92408356470504 -3.20102907093227 -6.65732324364476 -2.65352683597125 -4.3387682481295 -7.07280633427003 -8.44417400805292 -4.30041613313319 -3.20551698412049 -3.02032294925185 -3.27671940097612 -2.86534580649375 -3.10329245241305 -6.25075254273801 -5.52815622838476 -5.70409581552112 -3.95122878175011 -5.34438333267135 -3.27373230266872 -7.29526809639489 -5.61088981864421 -0.86487634335637 -1.82890524101564 -3.49932549997355 -9.35636862125902 -5.34863497162048 -7.80810510123666 -3.33676886733992 -4.49539377556737 -6.98416663539088 -3.73956254990308 -5.99604810291366 -8.5246277708998 -4.54485023895145 -7.03683175560776 -5.65684333720751 -7.30948160976531 -10.5961916531624 -2.22130259208558 -3.81901028792673 -7.38865491145587
"ENSG00000242485.1_rs12729599" -2.24463028083061 -1.49564607536214 -1.97105103543273 -2.04648652001612 -1.10192978790576 -1.9853718066648 -1.14196958688929 -1.12694420700392 -1.75122970831908 -2.38291502661039 -1.68568017898471 -1.55986378501114 -1.17649918719829 -1.14019485970479 -1.26989091751366 -0.7959316086959 -1.6692874464469 -1.51693089369984 -1.85156655238363 -1.73155256132876 -2.1289642862006 -1.45405259876289 -2.02247044166327 -2.25744345821659 -1.88980340966335 -1.87929643978998 -1.54384538075983 -2.34580872526713 -1.99359353392949 -2.46094171255667 -1.88755915051543 -1.84996405293068 -1.56121416503534 -1.04186306909123 -2.19962084826592 -2.55767367297054 -1.61645843637054 -2.17871097204994 -1.92187508258263 -1.23221655035664 -3.47897890934348 -1.10874579403766 -1.29210882318958 -2.6277200134284
"ENSG00000242590.1_rs10267" -2.07077080111839 -1.18117669792515 -0.889489945390715 -1.77968639172991 -1.31016043465227 -2.24669219322769 -0.726914766943904 -0.910093423282071 -0.937000746300759 -1.13729410220083 -0.928662841217705 -0.825943490018903 -0.662922764867257 -0.657657356827918 -0.797364653749169 -0.652974830707093 -1.22597495760035 -0.333753195436398 -1.07054685653712 -1.20701120824374 -0.999313793934424 -1.29980074615229 -0.884172337371156 -1.65484787732537 -1.16586656165663 -1.1928700478633 -0.481818844873572 -1.46378571882261 -1.6538307233734 -2.07589378224957 -0.95169137570666 -0.94146939390093 -0.799756049882889 -0.755652941962161 -1.18781086952118 -1.47452653508927 -0.548348687382816 -0.777934514350279 -0.974126852947846 1.20853174853064 -1.6119802968352 -0.889071577128377 -0.614244160469635 -0.592140139065172
"ENSG00000243267.2_rs481453" 1.17587707990881 0.727360958500061 1.08971251710651 0.690860170435258 0.63967168837403 0.481664336149014 0.468680691646239 0.361768317365647 0.673071875188707 0.890941435237773 0.773022651288897 0.623915308238319 0.490929399570309 0.784377990486223 0.654416955450164 0.505167921884132 0.726865555175936 1.26358709367366 1.92190608467088 0.796200487267509 0.937851614467077 0.518418443755933 1.04871486316026 0.889398508893412 0.556434119712542 0.608607203352083 0.831604131650597 0.941955900467893 0.437345598162631 0.813611635966161 0.744485527496277 1.15956102621978 0.662677226785421 0.718471837403576 0.7907548284787 1.03777666410526 0.870233438016602 1.23397173106998 0.845920513073317 0.614089389040139 1.79212696198048 0.347002760041551 0.604421687054169 1.10652219176042
"ENSG00000248333.3_rs2294489" -3.06583178466169 -2.28098926802418 -2.44673923086537 -2.4304148121113 -1.83357024087119 -2.51179806936435 -1.51445750794389 -1.74887772064095 -2.14035146936636 -2.63767990311213 -2.02475860799031 -1.72390197200277 -1.45965977207166 -1.53489933273192 -1.7425255847748 -1.38026423643031 -2.22161693950282 -3.10195022675079 -2.82055220736485 -1.97509115735282 -2.70714837583496 -1.98263958545205 -2.67649524064084 -2.67856334447035 -1.92321622122741 -1.98266077072348 -1.57577225125983 -3.17844652741009 -2.02064700574773 -3.10599226680847 -1.81389969389628 -2.4640397723222 -2.22749074278022 -1.75777937103191 -1.84045795092144 -2.31512934314413 -1.84014537379665 -2.972867950144 -2.46160444076001 -2.16533323675882 -3.57269158252534 -1.47585056412905 -1.48998151284479 -3.04358045981114
"ENSG00000260179.1_rs12036216" -1.6801164872373 -1.07048286938845 -0.941636119444974 -1.33393168293464 -0.909790261999318 -1.49582084162596 -2.03586581704789 -2.53690442382252 -2.03526006047314 -2.24377919823291 -2.36025364944239 -2.09830916885617 -1.877068224871 -1.73962381439704 -2.20683043797378 -2.09295477905061 -1.11455543802398 -0.61635373402636 -1.20906019373001 -1.28217257933787 -1.08677852716917 -1.19056561358712 -1.02475370920405 -1.51379995339124 -1.16606307913861 -1.07964104215397 -0.453098504959103 -1.39694718692426 -1.34711468166262 -2.12223880848301 -1.10894392340788 -0.917221024583427 -1.55588399978603 -0.90749038105738 -0.939286744577572 -1.48867350700372 -0.634941507414604 -1.00170892677372 -0.897890424177472 -1.57222979705596 -1.77965166886085 -0.673503382052286 -0.696607881613719 -0.650639078903093
